일자|시간|구분,공급량
2019-02-08 23 G,3923.2673
2019-02-08 24 G,3689.079
2019-02-09 01 G,3112.0237
2019-02-09 02 G,2756.0918
2019-02-09 03 G,2596.6738
2019-02-09 04 G,2626.1985
2019-02-09 05 G,2794.5417
2019-02-09 06 G,2986.4023
2019-02-09 07 G,3516.2336
2019-02-09 08 G,4101.8027
2019-02-09 09 G,4140.318
2019-02-09 10 G,3990.1023
2019-02-09 11 G,3786.8071
2019-02-09 12 G,3534.6384
2019-02-09 13 G,3333.5488
2019-02-09 14 G,3167.7134
2019-02-09 15 G,3101.8823
2019-02-09 16 G,3093.6667
2019-02-09 17 G,3182.185
2019-02-09 18 G,3467.2307
2019-02-09 19 G,3959.7415
2019-02-09 20 G,4002.3335
2019-02-09 21 G,4037.0972
2019-02-09 22 G,3921.949
2019-02-09 23 G,3828.7195
2019-02-09 24 G,3587.0747
2019-02-10 01 G,3131.2107
2019-02-10 02 G,2762.5159
2019-02-10 03 G,2615.0068
2019-02-10 04 G,2660.285
2019-02-10 05 G,2800.4736
2019-02-10 06 G,3015.7922
2019-02-10 07 G,3545.623
2019-02-10 08 G,4109.2017
2019-02-10 09 G,4154.463
2019-02-10 10 G,4003.7378
2019-02-10 11 G,3801.008
2019-02-10 12 G,3553.0723
2019-02-10 13 G,3351.9827
2019-02-10 14 G,3207.1392
2019-02-10 15 G,3133.927
2019-02-10 16 G,3128.2598
2019-02-10 17 G,3223.514
2019-02-10 18 G,3497.7393
2019-02-10 19 G,4001.8196
2019-02-10 20 G,4073.3318
2019-02-10 21 G,4052.5244
2019-02-10 22 G,3975.1418
2019-02-10 23 G,3835.6274
2019-02-10 24 G,3593.9827
2019-02-11 01 G,3055.5488
2019-02-11 02 G,2719.814
2019-02-11 03 G,2509.8687
2019-02-11 04 G,2589.0544
2019-02-11 05 G,2732.9026
2019-02-11 06 G,2914.9412
2019-02-11 07 G,3431.6755
2019-02-11 08 G,3999.86
2019-02-11 09 G,4051.279
2019-02-11 10 G,3956.2585
2019-02-11 11 G,3767.4856
2019-02-11 12 G,3396.4148
2019-02-11 13 G,3253.2188
2019-02-11 14 G,3111.6294
2019-02-11 15 G,3043.6785
2019-02-11 16 G,3035.2466
2019-02-11 17 G,3106.7852
2019-02-11 18 G,3347.587
2019-02-11 19 G,3888.0225
2019-02-11 20 G,3936.3103
2019-02-11 21 G,3887.9434
2019-02-11 22 G,3842.0452
2019-02-11 23 G,3635.1575
2019-02-11 24 G,3390.4993
2019-02-12 01 G,2972.4988
2019-02-12 02 G,2604.6997
2019-02-12 03 G,2448.1929
2019-02-12 04 G,2460.464
2019-02-12 05 G,2579.2258
2019-02-12 06 G,2763.4531
2019-02-12 07 G,3279.2046
2019-02-12 08 G,3812.4814
2019-02-12 09 G,3878.224
2019-02-12 10 G,3789.484
2019-02-12 11 G,3670.159
2019-02-12 12 G,3370.4558
2019-02-12 13 G,3193.7803
2019-02-12 14 G,3056.5828
2019-02-12 15 G,2936.0383
2019-02-12 16 G,2927.6064
2019-02-12 17 G,2998.4563
2019-02-12 18 G,3281.5425
2019-02-12 19 G,3806.7388
2019-02-12 20 G,3933.4614
2019-02-12 21 G,3880.5603
2019-02-12 22 G,3773.3376
2019-02-12 23 G,3551.2566
2019-02-12 24 G,3321.099
2019-02-13 01 G,2966.0208
2019-02-13 02 G,2598.2217
2019-02-13 03 G,2435.1377
2019-02-13 04 G,2447.409
2019-02-13 05 G,2580.0696
2019-02-13 06 G,2726.9346
2019-02-13 07 G,3246.6094
2019-02-13 08 G,3771.5693
2019-02-13 09 G,3837.312
2019-02-13 10 G,3783.1873
2019-02-13 11 G,3559.2554
2019-02-13 12 G,3283.5564
2019-02-13 13 G,3074.2708
2019-02-13 14 G,2944.1726
2019-02-13 15 G,2844.5095
2019-02-13 16 G,2836.0776
2019-02-13 17 G,2906.2192
2019-02-13 18 G,3166.2925
2019-02-13 19 G,3679.921
2019-02-13 20 G,3815.2073
2019-02-13 21 G,3841.7913
2019-02-13 22 G,3759.898
2019-02-13 23 G,3526.556
2019-02-13 24 G,3256.4492
2019-02-14 01 G,2872.1365
2019-02-14 02 G,2579.1943
2019-02-14 03 G,2416.1104
2019-02-14 04 G,2428.3816
2019-02-14 05 G,2562.1765
2019-02-14 06 G,2709.0415
2019-02-14 07 G,3228.7163
2019-02-14 08 G,3750.8823
2019-02-14 09 G,3816.625
2019-02-14 10 G,3701.9492
2019-02-14 11 G,3538.5684
2019-02-14 12 G,3260.5088
2019-02-14 13 G,3015.377
2019-02-14 14 G,2901.35
2019-02-14 15 G,2813.898
2019-02-14 16 G,2805.466
2019-02-14 17 G,2873.48
2019-02-14 18 G,3121.3423
2019-02-14 19 G,3644.0842
2019-02-14 20 G,3788.1167
2019-02-14 21 G,3771.4753
2019-02-14 22 G,3729.0667
2019-02-14 23 G,3493.9436
2019-02-14 24 G,3230.6755
2019-02-15 01 G,2861.281
2019-02-15 02 G,2493.482
2019-02-15 03 G,2397.933
2019-02-15 04 G,2410.2043
2019-02-15 05 G,2540.0796
2019-02-15 06 G,2692.3452
2019-02-15 07 G,3171.1528
2019-02-15 08 G,3679.4758
2019-02-15 09 G,3747.635
2019-02-15 10 G,3694.9531
2019-02-15 11 G,3518.103
2019-02-15 12 G,3197.4392
2019-02-15 13 G,2979.569
2019-02-15 14 G,2878.3125
2019-02-15 15 G,2764.1892
2019-02-15 16 G,2755.7573
2019-02-15 17 G,2823.7712
2019-02-15 18 G,3101.0955
2019-02-15 19 G,3593.0254
2019-02-15 20 G,3699.936
2019-02-15 21 G,3719.6707
2019-02-15 22 G,3646.0173
2019-02-15 23 G,3459.892
2019-02-15 24 G,3213.2463
2019-02-16 01 G,2833.5598
2019-02-16 02 G,2492.536
2019-02-16 03 G,2322.1301
2019-02-16 04 G,2409.2583
2019-02-16 05 G,2539.1335
2019-02-16 06 G,2690.265
2019-02-16 07 G,3169.0725
2019-02-16 08 G,3678.5298
2019-02-16 09 G,3740.906
2019-02-16 10 G,3651.2827
2019-02-16 11 G,3508.1858
2019-02-16 12 G,3199.4758
2019-02-16 13 G,2968.6106
2019-02-16 14 G,2879.155
2019-02-16 15 G,2753.4565
2019-02-16 16 G,2745.0247
2019-02-16 17 G,2813.0386
2019-02-16 18 G,3064.351
2019-02-16 19 G,3581.0835
2019-02-16 20 G,3655.9932
2019-02-16 21 G,3720.5278
2019-02-16 22 G,3615.0137
2019-02-16 23 G,3391.2346
2019-02-16 24 G,3188.8394
2019-02-17 01 G,2774.3655
2019-02-17 02 G,2447.0928
2019-02-17 03 G,2303.4617
2019-02-17 04 G,2314.8018
2019-02-17 05 G,2506.323
2019-02-17 06 G,2664.7761
2019-02-17 07 G,3143.5837
2019-02-17 08 G,3657.6814
2019-02-17 09 G,3717.0898
2019-02-17 10 G,3626.481
2019-02-17 11 G,3490.7004
2019-02-17 12 G,3169.1484
2019-02-17 13 G,2948.6663
2019-02-17 14 G,2858.7969
2019-02-17 15 G,2744.6736
2019-02-17 16 G,2736.2417
2019-02-17 17 G,2804.2556
2019-02-17 18 G,3083.6665
2019-02-17 19 G,3563.2202
2019-02-17 20 G,3668.553
2019-02-17 21 G,3701.9197
2019-02-17 22 G,3596.4055
2019-02-17 23 G,3372.6265
2019-02-17 24 G,3173.2537
2019-02-18 01 G,2834.82
2019-02-18 02 G,2467.021
2019-02-18 03 G,2371.4722
2019-02-18 04 G,2390.134
2019-02-18 05 G,2506.7983
2019-02-18 06 G,2659.064
2019-02-18 07 G,3183.4585
2019-02-18 08 G,3705.8777
2019-02-18 09 G,3704.735
2019-02-18 10 G,3653.7556
2019-02-18 11 G,3485.6648
2019-02-18 12 G,3219.9553
2019-02-18 13 G,2970.6145
2019-02-18 14 G,2875.6255
2019-02-18 15 G,2783.2747
2019-02-18 16 G,2774.8428
2019-02-18 17 G,2842.8567
2019-02-18 18 G,3138.521
2019-02-18 19 G,3658.8206
2019-02-18 20 G,3782.2705
2019-02-18 21 G,3805.5757
2019-02-18 22 G,3698.9216
2019-02-18 23 G,3465.5796
2019-02-18 24 G,3196.13
2019-02-19 01 G,2829.8105
2019-02-19 02 G,2454.2537
2019-02-19 03 G,2358.7048
2019-02-19 04 G,2377.3667
2019-02-19 05 G,2494.031
2019-02-19 06 G,2640.7903
2019-02-19 07 G,3171.9243
2019-02-19 08 G,3694.3435
2019-02-19 09 G,3694.189
2019-02-19 10 G,3644.5457
2019-02-19 11 G,3485.653
2019-02-19 12 G,3198.8013
2019-02-19 13 G,2986.1023
2019-02-19 14 G,2899.1921
2019-02-19 15 G,2770.0042
2019-02-19 16 G,2761.5723
2019-02-19 17 G,2829.5862
2019-02-19 18 G,3128.987
2019-02-19 19 G,3626.793
2019-02-19 20 G,3753.263
2019-02-19 21 G,3781.6257
2019-02-19 22 G,3675.0398
2019-02-19 23 G,3447.3945
2019-02-19 24 G,3169.354
2019-02-20 01 G,2908.7083
2019-02-20 02 G,2540.4731
2019-02-20 03 G,2370.0674
2019-02-20 04 G,2381.4075
2019-02-20 05 G,2509.3132
2019-02-20 06 G,2650.6719
2019-02-20 07 G,3175.965
2019-02-20 08 G,3699.5105
2019-02-20 09 G,3761.8867
2019-02-20 10 G,3708.887
2019-02-20 11 G,3542.993
2019-02-20 12 G,3237.819
2019-02-20 13 G,3042.9346
2019-02-20 14 G,2925.1438
2019-02-20 15 G,2828.9473
2019-02-20 16 G,2820.5154
2019-02-20 17 G,2888.5293
2019-02-20 18 G,3155.647
2019-02-20 19 G,3700.2512
2019-02-20 20 G,3804.2637
2019-02-20 21 G,3785.2764
2019-02-20 22 G,3687.4712
2019-02-20 23 G,3451.2715
2019-02-20 24 G,3174.9468
2019-02-21 01 G,2909.598
2019-02-21 02 G,2541.7874
2019-02-21 03 G,2371.3816
2019-02-21 04 G,2382.7217
2019-02-21 05 G,2510.6274
2019-02-21 06 G,2651.986
2019-02-21 07 G,3177.2793
2019-02-21 08 G,3700.8247
2019-02-21 09 G,3760.2332
2019-02-21 10 G,3710.1821
2019-02-21 11 G,3543.682
2019-02-21 12 G,3213.0647
2019-02-21 13 G,2989.6272
2019-02-21 14 G,2901.632
2019-02-21 15 G,2776.6492
2019-02-21 16 G,2768.2173
2019-02-21 17 G,2836.2312
2019-02-21 18 G,3135.632
2019-02-21 19 G,3621.8953
2019-02-21 20 G,3763.611
2019-02-21 21 G,3785.9878
2019-02-21 22 G,3683.288
2019-02-21 23 G,3455.6428
2019-02-21 24 G,3177.6023
2019-02-22 01 G,2834.8953
2019-02-22 02 G,2534.6199
2019-02-22 03 G,2371.536
2019-02-22 04 G,2382.876
2019-02-22 05 G,2500.6746
2019-02-22 06 G,2652.1404
2019-02-22 07 G,3177.4336
2019-02-22 08 G,3700.979
2019-02-22 09 G,3760.3875
2019-02-22 10 G,3649.7854
2019-02-22 11 G,3492.307
2019-02-22 12 G,3205.2183
2019-02-22 13 G,2953.9353
2019-02-22 14 G,2863.7605
2019-02-22 15 G,2776.8035
2019-02-22 16 G,2768.3716
2019-02-22 17 G,2836.3855
2019-02-22 18 G,3097.7605
2019-02-22 19 G,3590.2769
2019-02-22 20 G,3721.1863
2019-02-22 21 G,3719.337
2019-02-22 22 G,3678.3848
2019-02-22 23 G,3448.9585
2019-02-22 24 G,3177.7566
2019-02-23 01 G,2830.5698
2019-02-23 02 G,2529.47
2019-02-23 03 G,2366.386
2019-02-23 04 G,2377.726
2019-02-23 05 G,2495.5247
2019-02-23 06 G,2646.9905
2019-02-23 07 G,3172.2837
2019-02-23 08 G,3694.3762
2019-02-23 09 G,3754.3142
2019-02-23 10 G,3643.7122
2019-02-23 11 G,3486.2336
2019-02-23 12 G,3199.145
2019-02-23 13 G,2949.4556
2019-02-23 14 G,2859.2808
2019-02-23 15 G,2764.7598
2019-02-23 16 G,2756.328
2019-02-23 17 G,2823.7166
2019-02-23 18 G,3092.6555
2019-02-23 19 G,3585.1719
2019-02-23 20 G,3714.4878
2019-02-23 21 G,3712.6384
2019-02-23 22 G,3671.6863
2019-02-23 23 G,3442.26
2019-02-23 24 G,3171.058
2019-02-24 01 G,2827.153
2019-02-24 02 G,2526.0532
2019-02-24 03 G,2362.9692
2019-02-24 04 G,2374.3093
2019-02-24 05 G,2492.108
2019-02-24 06 G,2643.5737
2019-02-24 07 G,3168.867
2019-02-24 08 G,3690.3982
2019-02-24 09 G,3751.9026
2019-02-24 10 G,3641.3005
2019-02-24 11 G,3463.0452
2019-02-24 12 G,3199.5
2019-02-24 13 G,2942.1807
2019-02-24 14 G,2837.826
2019-02-24 15 G,2762.856
2019-02-24 16 G,2754.424
2019-02-24 17 G,2818.786
2019-02-24 18 G,3068.1738
2019-02-24 19 G,3578.2212
2019-02-24 20 G,3705.463
2019-02-24 21 G,3702.6458
2019-02-24 22 G,3661.5112
2019-02-24 23 G,3424.6487
2019-02-24 24 G,3162.9348
2019-02-25 01 G,2743.3958
2019-02-25 02 G,2355.9937
2019-02-25 03 G,2251.6572
2019-02-25 04 G,2289.772
2019-02-25 05 G,2406.4363
2019-02-25 06 G,2626.9182
2019-02-25 07 G,3077.1748
2019-02-25 08 G,3586.3186
2019-02-25 09 G,3647.823
2019-02-25 10 G,3602.0403
2019-02-25 11 G,3332.82
2019-02-25 12 G,3020.6216
2019-02-25 13 G,2803.5369
2019-02-25 14 G,2731.5693
2019-02-25 15 G,2655.4167
2019-02-25 16 G,2646.9849
2019-02-25 17 G,2693.5098
2019-02-25 18 G,2910.0525
2019-02-25 19 G,3407.1345
2019-02-25 20 G,3530.5088
2019-02-25 21 G,3491.2207
2019-02-25 22 G,3401.0693
2019-02-25 23 G,3205.0664
2019-02-25 24 G,2997.3567
2019-02-26 01 G,2677.6252
2019-02-26 02 G,2342.585
2019-02-26 03 G,2184.0679
2019-02-26 04 G,2185.9712
2019-02-26 05 G,2317.191
2019-02-26 06 G,2486.9944
2019-02-26 07 G,3020.922
2019-02-26 08 G,3479.415
2019-02-26 09 G,3535.4702
2019-02-26 10 G,3468.8843
2019-02-26 11 G,3201.2092
2019-02-26 12 G,2951.8545
2019-02-26 13 G,2755.9302
2019-02-26 14 G,2646.1487
2019-02-26 15 G,2578.6897
2019-02-26 16 G,2570.2578
2019-02-26 17 G,2600.2732
2019-02-26 18 G,2821.8455
2019-02-26 19 G,3263.9148
2019-02-26 20 G,3416.1248
2019-02-26 21 G,3400.4539
2019-02-26 22 G,3323.6155
2019-02-26 23 G,3092.2534
2019-02-26 24 G,2874.7085
2019-02-27 01 G,2634.7822
2019-02-27 02 G,2269.6038
2019-02-27 03 G,2143.1338
2019-02-27 04 G,2173.5461
2019-02-27 05 G,2294.6177
2019-02-27 06 G,2450.3235
2019-02-27 07 G,2984.2512
2019-02-27 08 G,3437.0515
2019-02-27 09 G,3491.9563
2019-02-27 10 G,3445.0942
2019-02-27 11 G,3159.054
2019-02-27 12 G,2901.2327
2019-02-27 13 G,2687.2632
2019-02-27 14 G,2631.9553
2019-02-27 15 G,2568.6697
2019-02-27 16 G,2560.2378
2019-02-27 17 G,2589.0461
2019-02-27 18 G,2782.732
2019-02-27 19 G,3256.1577
2019-02-27 20 G,3343.7166
2019-02-27 21 G,3355.6353
2019-02-27 22 G,3242.402
2019-02-27 23 G,3060.8477
2019-02-27 24 G,2831.8752
2019-02-28 01 G,2621.75
2019-02-28 02 G,2270.1
2019-02-28 03 G,2114.5579
2019-02-28 04 G,2158.3403
2019-02-28 05 G,2297.378
2019-02-28 06 G,2450.8198
2019-02-28 07 G,2984.7476
2019-02-28 08 G,3437.5479
2019-02-28 09 G,3492.4526
2019-02-28 10 G,3425.5425
2019-02-28 11 G,3160.828
2019-02-28 12 G,2903.0066
2019-02-28 13 G,2661.4434
2019-02-28 14 G,2632.6233
2019-02-28 15 G,2568.6697
2019-02-28 16 G,2560.2378
2019-02-28 17 G,2589.0461
2019-02-28 18 G,2776.1853
2019-02-28 19 G,3194.9812
2019-02-28 20 G,3296.1096
2019-02-28 21 G,3333.6995
2019-02-28 22 G,3207.2207
2019-02-28 23 G,3050.9836
2019-02-28 24 G,2809.2268
2019-03-01 01 G,2460.5344
2019-03-01 02 G,2103.2048
2019-03-01 03 G,1962.559
2019-03-01 04 G,2000.5701
2019-03-01 05 G,2126.501
2019-03-01 06 G,2331.3376
2019-03-01 07 G,2868.7683
2019-03-01 08 G,3213.7607
2019-03-01 09 G,3252.09
2019-03-01 10 G,3143.762
2019-03-01 11 G,2953.5173
2019-03-01 12 G,2751.6338
2019-03-01 13 G,2653.7183
2019-03-01 14 G,2600.0994
2019-03-01 15 G,2514.141
2019-03-01 16 G,2507.7751
2019-03-01 17 G,2544.0488
2019-03-01 18 G,2787.5293
2019-03-01 19 G,3115.684
2019-03-01 20 G,3185.8787
2019-03-01 21 G,3189.4094
2019-03-01 22 G,3196.3389
2019-03-01 23 G,2846.7688
2019-03-01 24 G,2714.023
2019-03-02 01 G,2473.8484
2019-03-02 02 G,2122.8672
2019-03-02 03 G,1973.4133
2019-03-02 04 G,2001.3893
2019-03-02 05 G,2141.6792
2019-03-02 06 G,2363.2263
2019-03-02 07 G,2936.413
2019-03-02 08 G,3307.707
2019-03-02 09 G,3326.3403
2019-03-02 10 G,3210.7358
2019-03-02 11 G,2982.5803
2019-03-02 12 G,2791.3613
2019-03-02 13 G,2685.395
2019-03-02 14 G,2597.5376
2019-03-02 15 G,2490.564
2019-03-02 16 G,2482.8818
2019-03-02 17 G,2518.8308
2019-03-02 18 G,2744.9817
2019-03-02 19 G,3117.4463
2019-03-02 20 G,3197.778
2019-03-02 21 G,3251.7815
2019-03-02 22 G,3180.1753
2019-03-02 23 G,2935.8137
2019-03-02 24 G,2769.4673
2019-03-03 01 G,2494.3662
2019-03-03 02 G,2143.385
2019-03-03 03 G,1993.9315
2019-03-03 04 G,2021.9076
2019-03-03 05 G,2162.197
2019-03-03 06 G,2383.7441
2019-03-03 07 G,2951.8582
2019-03-03 08 G,3323.5781
2019-03-03 09 G,3332.8381
2019-03-03 10 G,3217.2336
2019-03-03 11 G,2987.5977
2019-03-03 12 G,2782.6284
2019-03-03 13 G,2681.8652
2019-03-03 14 G,2594.0078
2019-03-03 15 G,2484.995
2019-03-03 16 G,2477.313
2019-03-03 17 G,2513.262
2019-03-03 18 G,2741.452
2019-03-03 19 G,3113.9165
2019-03-03 20 G,3197.5793
2019-03-03 21 G,3251.039
2019-03-03 22 G,3186.0608
2019-03-03 23 G,2944.1733
2019-03-03 24 G,2777.827
2019-03-04 01 G,2589.8442
2019-03-04 02 G,2207.247
2019-03-04 03 G,2105.7346
2019-03-04 04 G,2128.429
2019-03-04 05 G,2258.929
2019-03-04 06 G,2478.6895
2019-03-04 07 G,3035.5598
2019-03-04 08 G,3442.6025
2019-03-04 09 G,3469.3828
2019-03-04 10 G,3393.5833
2019-03-04 11 G,3107.62
2019-03-04 12 G,2870.0337
2019-03-04 13 G,2746.167
2019-03-04 14 G,2648.2986
2019-03-04 15 G,2593.6682
2019-03-04 16 G,2587.3022
2019-03-04 17 G,2637.8167
2019-03-04 18 G,2828.8203
2019-03-04 19 G,3196.7334
2019-03-04 20 G,3329.0137
2019-03-04 21 G,3329.3652
2019-03-04 22 G,3317.0552
2019-03-04 23 G,3107.89
2019-03-04 24 G,2890.92
2019-03-05 01 G,2584.23
2019-03-05 02 G,2204.987
2019-03-05 03 G,2103.4746
2019-03-05 04 G,2125.7185
2019-03-05 05 G,2256.2185
2019-03-05 06 G,2472.6248
2019-03-05 07 G,3027.974
2019-03-05 08 G,3435.4673
2019-03-05 09 G,3463.349
2019-03-05 10 G,3385.7942
2019-03-05 11 G,3095.8032
2019-03-05 12 G,2859.9722
2019-03-05 13 G,2734.7773
2019-03-05 14 G,2636.909
2019-03-05 15 G,2582.2786
2019-03-05 16 G,2575.9126
2019-03-05 17 G,2626.427
2019-03-05 18 G,2817.4307
2019-03-05 19 G,3186.6719
2019-03-05 20 G,3319.3257
2019-03-05 21 G,3374.4146
2019-03-05 22 G,3306.1567
2019-03-05 23 G,3096.7268
2019-03-05 24 G,2879.7568
2019-03-06 01 G,2577.45
2019-03-06 02 G,2199.307
2019-03-06 03 G,2097.7944
2019-03-06 04 G,2118.9077
2019-03-06 05 G,2249.4077
2019-03-06 06 G,2464.714
2019-03-06 07 G,3025.2905
2019-03-06 08 G,3428.357
2019-03-06 09 G,3465.7244
2019-03-06 10 G,3387.8162
2019-03-06 11 G,3095.3599
2019-03-06 12 G,2859.5288
2019-03-06 13 G,2724.8484
2019-03-06 14 G,2627.3333
2019-03-06 15 G,2572.703
2019-03-06 16 G,2566.337
2019-03-06 17 G,2616.8513
2019-03-06 18 G,2807.855
2019-03-06 19 G,3223.8806
2019-03-06 20 G,3309.3967
2019-03-06 21 G,3314.861
2019-03-06 22 G,3295.9631
2019-03-06 23 G,3027.7236
2019-03-06 24 G,2846.2068
2019-03-07 01 G,2568.9006
2019-03-07 02 G,2204.8223
2019-03-07 03 G,2015.923
2019-03-07 04 G,2093.2954
2019-03-07 05 G,2233.0615
2019-03-07 06 G,2436.8708
2019-03-07 07 G,2998.6677
2019-03-07 08 G,3395.055
2019-03-07 09 G,3436.912
2019-03-07 10 G,3319.7288
2019-03-07 11 G,3032.9028
2019-03-07 12 G,2817.0164
2019-03-07 13 G,2727.222
2019-03-07 14 G,2622.4077
2019-03-07 15 G,2554.8064
2019-03-07 16 G,2548.4404
2019-03-07 17 G,2598.9548
2019-03-07 18 G,2841.2708
2019-03-07 19 G,3218.955
2019-03-07 20 G,3304.4712
2019-03-07 21 G,3360.378
2019-03-07 22 G,3302.8787
2019-03-07 23 G,3130.194
2019-03-07 24 G,2898.129
2019-03-08 01 G,2481.633
2019-03-08 02 G,2135.396
2019-03-08 03 G,1984.9801
2019-03-08 04 G,2084.5278
2019-03-08 05 G,2224.294
2019-03-08 06 G,2428.1033
2019-03-08 07 G,2989.9001
2019-03-08 08 G,3386.2874
2019-03-08 09 G,3428.1445
2019-03-08 10 G,3260.4187
2019-03-08 11 G,3011.3508
2019-03-08 12 G,2797.5718
2019-03-08 13 G,2656.2012
2019-03-08 14 G,2567.3628
2019-03-08 15 G,2498.0518
2019-03-08 16 G,2491.6858
2019-03-08 17 G,2529.3865
2019-03-08 18 G,2721.4236
2019-03-08 19 G,3109.0215
2019-03-08 20 G,3185.9502
2019-03-08 21 G,3244.484
2019-03-08 22 G,3180.695
2019-03-08 23 G,2970.805
2019-03-08 24 G,2790.2068
2019-03-09 01 G,2449.9966
2019-03-09 02 G,2099.2407
2019-03-09 03 G,1958.4281
2019-03-09 04 G,1995.1726
2019-03-09 05 G,2130.1416
2019-03-09 06 G,2397.9382
2019-03-09 07 G,2962.541
2019-03-09 08 G,3343.5947
2019-03-09 09 G,3382.5806
2019-03-09 10 G,3136.6218
2019-03-09 11 G,2941.3591
2019-03-09 12 G,2764.215
2019-03-09 13 G,2643.9265
2019-03-09 14 G,2568.4087
2019-03-09 15 G,2461.8916
2019-03-09 16 G,2454.2095
2019-03-09 17 G,2491.383
2019-03-09 18 G,2715.8782
2019-03-09 19 G,3090.8926
2019-03-09 20 G,3180.605
2019-03-09 21 G,3180.257
2019-03-09 22 G,3142.9377
2019-03-09 23 G,2900.7231
2019-03-09 24 G,2764.698
2019-03-10 01 G,2480.0854
2019-03-10 02 G,2098.3318
2019-03-10 03 G,1958.4507
2019-03-10 04 G,1995.1952
2019-03-10 05 G,2192.6802
2019-03-10 06 G,2409.3445
2019-03-10 07 G,2977.4773
2019-03-10 08 G,3365.7244
2019-03-10 09 G,3404.7102
2019-03-10 10 G,3220.6294
2019-03-10 11 G,2961.039
2019-03-10 12 G,2765.9746
2019-03-10 13 G,2653.979
2019-03-10 14 G,2564.771
2019-03-10 15 G,2458.254
2019-03-10 16 G,2450.5718
2019-03-10 17 G,2487.7454
2019-03-10 18 G,2713.4397
2019-03-10 19 G,3087.255
2019-03-10 20 G,3179.0674
2019-03-10 21 G,3215.251
2019-03-10 22 G,3180.8071
2019-03-10 23 G,2974.143
2019-03-10 24 G,2778.0955
2019-03-11 01 G,2567.7563
2019-03-11 02 G,2199.298
2019-03-11 03 G,2094.997
2019-03-11 04 G,2116.425
2019-03-11 05 G,2247.753
2019-03-11 06 G,2468.652
2019-03-11 07 G,3032.6675
2019-03-11 08 G,3440.1794
2019-03-11 09 G,3490.2683
2019-03-11 10 G,3393.0115
2019-03-11 11 G,3083.7874
2019-03-11 12 G,2890.8838
2019-03-11 13 G,2752.7878
2019-03-11 14 G,2632.1833
2019-03-11 15 G,2524.812
2019-03-11 16 G,2518.446
2019-03-11 17 G,2556.9763
2019-03-11 18 G,2819.9048
2019-03-11 19 G,3184.7798
2019-03-11 20 G,3340.3782
2019-03-11 21 G,3323.8035
2019-03-11 22 G,3312.0142
2019-03-11 23 G,3043.7747
2019-03-11 24 G,2866.1343
2019-03-12 01 G,2480.9104
2019-03-12 02 G,2127.1624
2019-03-12 03 G,1986.3494
2019-03-12 04 G,2013.0588
2019-03-12 05 G,2154.1768
2019-03-12 06 G,2365.6926
2019-03-12 07 G,2871.916
2019-03-12 08 G,3306.8943
2019-03-12 09 G,3352.6519
2019-03-12 10 G,3181.638
2019-03-12 11 G,2989.853
2019-03-12 12 G,2746.0835
2019-03-12 13 G,2631.2166
2019-03-12 14 G,2553.4219
2019-03-12 15 G,2444.1458
2019-03-12 16 G,2435.6648
2019-03-12 17 G,2472.8384
2019-03-12 18 G,2695.9033
2019-03-12 19 G,3114.1326
2019-03-12 20 G,3205.945
2019-03-12 21 G,3219.04
2019-03-12 22 G,3180.467
2019-03-12 23 G,2938.626
2019-03-12 24 G,2759.2297
2019-03-13 01 G,2446.2332
2019-03-13 02 G,2108.2534
2019-03-13 03 G,1945.8502
2019-03-13 04 G,1997.8198
2019-03-13 05 G,2136.6292
2019-03-13 06 G,2365.5168
2019-03-13 07 G,2868.0454
2019-03-13 08 G,3291.4465
2019-03-13 09 G,3340.0552
2019-03-13 10 G,3149.865
2019-03-13 11 G,2989.4795
2019-03-13 12 G,2728.4458
2019-03-13 13 G,2625.3718
2019-03-13 14 G,2510.5903
2019-03-13 15 G,2441.649
2019-03-13 16 G,2431.4946
2019-03-13 17 G,2461.6838
2019-03-13 18 G,2650.2039
2019-03-13 19 G,3042.6602
2019-03-13 20 G,3205.945
2019-03-13 21 G,3151.2048
2019-03-13 22 G,3157.049
2019-03-13 23 G,2931.2927
2019-03-13 24 G,2751.8965
2019-03-14 01 G,2424.2292
2019-03-14 02 G,2087.0164
2019-03-14 03 G,1925.5057
2019-03-14 04 G,1977.4753
2019-03-14 05 G,2116.285
2019-03-14 06 G,2345.1726
2019-03-14 07 G,2851.396
2019-03-14 08 G,3273.1375
2019-03-14 09 G,3318.0513
2019-03-14 10 G,3104.24
2019-03-14 11 G,2967.4756
2019-03-14 12 G,2709.943
2019-03-14 13 G,2567.793
2019-03-14 14 G,2495.9946
2019-03-14 15 G,2414.84
2019-03-14 16 G,2404.6858
2019-03-14 17 G,2433.3442
2019-03-14 18 G,2634.6675
2019-03-14 19 G,3026.5337
2019-03-14 20 G,3163.0964
2019-03-14 21 G,3126.0295
2019-03-14 22 G,3092.995
2019-03-14 23 G,2905.744
2019-03-14 24 G,2726.7212
2019-03-15 01 G,2382.3708
2019-03-15 02 G,2043.5231
2019-03-15 03 G,1899.6594
2019-03-15 04 G,1932.6824
2019-03-15 05 G,2070.475
2019-03-15 06 G,2306.039
2019-03-15 07 G,2824.8755
2019-03-15 08 G,3226.7476
2019-03-15 09 G,3278.0017
2019-03-15 10 G,3011.4817
2019-03-15 11 G,2857.5017
2019-03-15 12 G,2643.925
2019-03-15 13 G,2520.43
2019-03-15 14 G,2408.9136
2019-03-15 15 G,2307.2954
2019-03-15 16 G,2297.141
